Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
10-Nov-2025,EQ,"46.78","46.78","45.65","46.78","45.70","45.87","46.06","66.20","36.66",2481446,"11,43,03,877.23",16522
07-Nov-2025,EQ,"47.34","47.40","45.75","47.79","46.78","46.78","46.60","66.38","36.66",5792040,"26,99,10,378.17",29634
06-Nov-2025,EQ,"47.99","48.81","46.74","46.99","47.50","47.79","47.84","66.38","36.66",11938833,"57,11,67,968.49",68440
04-Nov-2025,EQ,"47.75","47.83","46.60","47.65","46.80","46.99","47.07","66.38","36.66",2242212,"10,55,38,342.83",17094
03-Nov-2025,EQ,"46.99","47.75","46.53","47.21","47.54","47.65","47.12","66.38","36.66",3609778,"17,00,82,321.61",24186
31-Oct-2025,EQ,"47.00","47.99","47.00","47.41","47.09","47.21","47.55","66.38","36.66",3535008,"16,80,91,515.52",24490
30-Oct-2025,EQ,"47.62","47.75","46.90","47.82","47.29","47.41","47.41","66.38","36.66",2741101,"12,99,47,694.02",21333
29-Oct-2025,EQ,"46.89","48.00","46.30","46.74","47.70","47.82","47.29","66.38","36.66",3537519,"16,72,72,391.53",23070
28-Oct-2025,EQ,"46.49","47.44","46.41","46.30","46.69","46.74","46.84","66.38","36.66",2536011,"11,87,95,791.38",21400
27-Oct-2025,EQ,"47.09","47.20","46.21","47.09","46.38","46.30","46.49","66.38","36.66",2196628,"10,21,18,276.57",22669
24-Oct-2025,EQ,"48.61","48.61","46.60","47.67","47.04","47.09","47.45","66.38","36.66",4623333,"21,93,76,810.26",35218
23-Oct-2025,EQ,"46.80","48.20","46.49","46.56","47.95","47.67","47.50","66.38","36.66",6585615,"31,28,29,216.51",43409
21-Oct-2025,EQ,"46.89","47.20","46.25","46.45","46.40","46.56","46.75","66.38","36.66",702915,"3,28,63,184.83",7360
20-Oct-2025,EQ,"46.00","46.64","45.72","45.89","46.49","46.45","46.29","66.38","36.66",2352682,"10,89,15,873.34",22053
17-Oct-2025,EQ,"46.30","46.67","45.72","46.26","45.99","45.89","46.14","66.38","36.66",2143216,"9,88,81,626.91",21707
16-Oct-2025,EQ,"46.50","46.60","45.75","46.41","46.30","46.26","46.13","66.38","36.66",3497055,"16,13,18,952.41",29827
15-Oct-2025,EQ,"44.39","47.50","44.08","44.05","46.38","46.41","45.90","66.38","36.66",6845180,"31,41,84,323.17",35337
14-Oct-2025,EQ,"45.04","45.52","44.00","45.04","44.09","44.05","44.36","66.38","36.66",2044134,"9,06,83,132.11",15656
13-Oct-2025,EQ,"44.00","45.17","43.95","44.46","45.12","45.04","44.80","66.38","36.66",3562805,"15,96,05,163.38",22069
