Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
01-Aug-2025,EQ,"43.98","44.50","43.20","43.98","43.90","43.87","43.91","68.90","34.50",652493,"2,86,52,871.70",3814
31-Jul-2025,EQ,"44.00","45.27","43.02","44.90","44.10","43.98","44.28","68.90","34.50",609146,"2,69,74,821.02",4058
30-Jul-2025,EQ,"45.39","45.80","44.58","45.24","44.65","44.90","44.94","68.90","34.50",405367,"1,82,19,137.62",2717
29-Jul-2025,EQ,"43.37","45.69","42.97","43.54","45.57","45.24","44.46","68.90","34.50",835036,"3,71,24,131.23",4641
28-Jul-2025,EQ,"44.43","44.76","43.48","44.55","43.59","43.54","43.98","68.90","34.50",697835,"3,06,90,121.24",4176
25-Jul-2025,EQ,"45.85","45.85","44.32","45.55","44.75","44.55","44.83","68.90","34.50",769078,"3,44,79,991.78",4560
24-Jul-2025,EQ,"46.00","46.56","45.36","45.84","45.63","45.55","45.79","68.90","34.50",615348,"2,81,79,824.09",4028
23-Jul-2025,EQ,"47.25","47.66","45.55","47.05","45.88","45.84","46.51","68.90","34.50",2134457,"9,92,65,383.49",9188
22-Jul-2025,EQ,"48.00","49.30","46.70","47.35","47.00","47.05","48.18","68.90","34.50",3997884,"19,26,33,612.80",17853
21-Jul-2025,EQ,"44.45","48.50","44.01","44.25","47.62","47.35","47.23","68.90","34.50",8342779,"39,40,19,999.84",30869
18-Jul-2025,EQ,"43.47","45.23","42.50","43.24","44.40","44.25","43.95","68.90","34.50",1201924,"5,28,26,587.37",5545
17-Jul-2025,EQ,"42.82","44.01","42.82","42.82","43.40","43.24","43.46","68.90","34.50",832691,"3,61,87,798.78",4456
16-Jul-2025,EQ,"42.48","43.48","42.12","42.08","43.15","42.82","42.92","68.90","34.50",857107,"3,67,84,736.03",4076
15-Jul-2025,EQ,"42.10","42.44","41.76","41.85","42.36","42.08","42.09","68.90","34.50",422620,"1,77,88,196.31",2443
14-Jul-2025,EQ,"41.48","41.98","41.18","41.86","41.85","41.85","41.66","68.90","34.50",241834,"1,00,75,559.78",2724
11-Jul-2025,EQ,"42.19","42.73","41.58","42.02","41.89","41.86","41.98","68.90","34.50",388516,"1,63,10,136.54",2438
10-Jul-2025,EQ,"41.75","42.20","41.52","41.71","42.05","42.02","41.84","68.90","34.50",369434,"1,54,57,231.51",2522
09-Jul-2025,EQ,"42.41","42.49","41.60","42.35","41.72","41.71","42.03","68.90","34.50",265314,"1,11,51,117.57",2694
08-Jul-2025,EQ,"41.25","42.90","40.98","41.13","42.25","42.35","42.04","68.90","34.50",821379,"3,45,31,526.39",4397
