Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
09-Sep-2025,EQ,"107.00","114.34","106.75","106.46","109.95","109.90","111.87","133.99","68.57",12240613,"1,36,93,19,815.38",74483
08-Sep-2025,EQ,"108.89","108.89","106.06","107.73","106.93","106.46","107.05","133.99","68.57",1662061,"17,79,23,898.07",15846
05-Sep-2025,EQ,"106.09","109.51","105.96","106.06","107.61","107.73","107.96","133.99","68.57",2055079,"22,18,74,497.26",18460
04-Sep-2025,EQ,"110.00","111.29","104.85","108.86","106.31","106.06","106.80","133.99","68.57",3947422,"42,16,00,483.06",27458
03-Sep-2025,EQ,"108.69","109.40","106.72","107.88","108.99","108.86","108.41","133.99","68.57",2129825,"23,08,94,094.11",16483
02-Sep-2025,EQ,"106.46","112.60","104.65","105.94","107.85","107.88","109.69","133.99","68.57",9337293,"1,02,42,34,384.18",57001
01-Sep-2025,EQ,"105.15","107.16","104.45","103.76","105.85","105.94","105.89","133.99","68.57",4764786,"50,45,47,247.90",34716
29-Aug-2025,EQ,"101.62","105.90","101.28","101.19","103.90","103.76","104.26","133.99","68.57",6012577,"62,68,42,389.17",42256
28-Aug-2025,EQ,"100.02","103.45","99.69","100.72","101.23","101.19","101.65","133.99","68.57",2868128,"29,15,54,771.77",23423
26-Aug-2025,EQ,"102.80","103.34","100.00","102.81","100.49","100.72","101.29","133.99","68.57",1318924,"13,35,96,475.50",14358
25-Aug-2025,EQ,"102.90","105.70","100.20","102.19","102.95","102.81","102.98","133.99","68.57",4739301,"48,80,50,485.33",28624
22-Aug-2025,EQ,"101.85","103.34","101.11","101.55","102.14","102.19","101.98","133.99","68.57",2730124,"27,84,23,702.43",20603
21-Aug-2025,EQ,"107.70","108.00","101.20","106.54","101.49","101.55","103.74","133.99","68.57",6903104,"71,61,50,329.80",41555
20-Aug-2025,EQ,"105.00","109.50","104.90","102.92","107.50","106.54","107.26","133.99","68.57",38947288,"4,17,75,07,248.90",151554
19-Aug-2025,EQ,"93.40","107.50","93.11","92.96","103.15","102.92","103.97","133.99","68.57",73900615,"7,68,32,03,114.34",256877
18-Aug-2025,EQ,"91.36","94.60","91.36","90.61","93.48","92.96","93.33","133.99","68.57",1444962,"13,48,53,118.39",14777
14-Aug-2025,EQ,"90.00","92.03","89.01","90.03","90.50","90.61","90.45","133.99","68.57",1079843,"9,76,70,144.73",12281
13-Aug-2025,EQ,"91.05","91.65","89.60","90.97","89.86","90.03","90.55","133.99","68.57",389788,"3,52,96,643.00",9905
12-Aug-2025,EQ,"89.95","91.28","89.56","89.23","91.00","90.97","90.84","133.99","68.57",435223,"3,95,33,550.73",8380
11-Aug-2025,EQ,"88.96","89.80","88.42","88.96","89.12","89.23","88.94","133.99","68.57",280549,"2,49,50,725.56",5634
08-Aug-2025,EQ,"89.69","89.95","88.68","89.29","89.10","88.96","89.09","136.00","68.57",312617,"2,78,52,376.26",5845
07-Aug-2025,EQ,"88.90","89.76","87.75","89.24","89.45","89.29","88.60","136.00","68.57",417076,"3,69,53,200.62",9087
06-Aug-2025,EQ,"90.24","91.43","88.82","90.31","89.18","89.24","89.64","136.00","68.57",289677,"2,59,67,736.88",6630
05-Aug-2025,EQ,"90.80","91.71","90.05","90.80","90.28","90.31","90.53","136.00","68.57",375198,"3,39,66,983.61",8632
04-Aug-2025,EQ,"90.68","91.75","89.99","90.68","90.85","90.80","90.77","136.00","68.57",431992,"3,92,11,807.46",8601
01-Aug-2025,EQ,"92.48","93.42","90.25","91.73","90.65","90.68","91.88","149.66","68.57",439919,"4,04,18,406.81",8205
31-Jul-2025,EQ,"90.55","92.77","90.55","93.32","92.48","91.73","92.01","149.66","68.57",445500,"4,09,92,403.47",6558
30-Jul-2025,EQ,"94.04","95.05","93.05","93.88","93.50","93.32","93.43","149.66","68.57",687788,"6,42,61,756.43",7606
29-Jul-2025,EQ,"90.39","95.12","90.39","90.40","94.00","93.88","93.60","149.66","68.57",1187167,"11,11,22,157.56",22072
28-Jul-2025,EQ,"93.39","94.57","89.63","93.39","90.89","90.40","91.88","149.66","68.57",653749,"6,00,63,885.00",14783
25-Jul-2025,EQ,"95.45","96.20","93.10","95.37","93.48","93.39","94.37","149.66","68.57",716979,"6,76,64,018.24",12335
24-Jul-2025,EQ,"96.30","97.63","95.05","96.28","95.25","95.37","96.36","149.66","68.57",690765,"6,65,61,854.32",9827
23-Jul-2025,EQ,"96.54","97.02","95.40","96.51","96.39","96.28","96.28","149.66","68.57",511384,"4,92,34,516.27",9532
22-Jul-2025,EQ,"96.26","97.85","96.10","95.96","96.64","96.51","96.59","149.66","68.57",624702,"6,03,40,644.74",9572
21-Jul-2025,EQ,"94.58","96.60","94.00","94.58","96.00","95.96","95.69","149.66","68.57",873937,"8,36,27,473.15",22382
18-Jul-2025,EQ,"97.24","97.31","94.40","96.78","94.69","94.58","95.21","149.66","68.57",1059496,"10,08,75,465.96",10911
